timestamp,device_id,temp_c,rh_percent,pressure_iwg,cu_incr_A_per_24h,ag_incr_A_per_24h,cu_cum_A,ag_cum_A,event_flag,sensor_valid,isa_class
2026-03-17 20:03:00,OG_LAB_101,22.495554160286776,42.212673742006274,0.0640738108931484,8.741965075709285,2.703990638666445,4.4564450960138595,2.6642778569617667,0,True,G1
2026-03-17 20:18:00,OG_LAB_101,22.4339448877799,42.72891499146861,0.054492207008178445,7.435558105535473,7.151667884935086,4.533898826279854,2.7387743974298404,0,True,G1
2026-03-17 20:33:00,OG_LAB_101,22.7198857615477,40.31602429093769,0.065577189935228,5.624649489978581,6.539856904819308,4.5924889251337975,2.8068979068550415,0,True,G1
2026-03-17 20:48:00,OG_LAB_101,22.671633570300344,41.22955452787823,0.07257611188640604,8.430818576144931,6.562473785898055,4.68030995196864,2.8752570087914795,0,True,G1
2026-03-17 21:03:00,OG_LAB_101,22.551006487119633,40.693249700991046,0.05869950622411224,8.87706887761694,4.272641582325285,4.7727794194438165,2.9197636919407013,0,True,G1
2026-03-17 21:18:00,OG_LAB_101,22.18652274091329,39.2063897362846,0.06743596202564126,6.208731627601791,4.171628138192254,4.837453707231335,2.963218151713537,0,True,G1
2026-03-17 21:33:00,OG_LAB_101,22.326076721585693,38.527227605425516,0.060183702803830126,7.946699068427875,5.4299705423423665,4.920231822527459,3.019780344862937,0,True,G1
2026-03-17 21:48:00,OG_LAB_101,22.221317817151103,40.983925624844865,0.06196958504610734,8.909073218000257,5.598698937407406,5.013034668548295,3.0781001254609306,0,True,G1
2026-03-17 22:03:00,OG_LAB_101,22.16792590818125,39.51823078971098,0.07524777813605926,4.917829502331561,3.838773596349434,5.064262059197582,3.118087350422904,0,True,G1
2026-03-17 22:18:00,OG_LAB_101,22.2462166391183,38.5126545552122,0.0635687368549482,6.573614593975105,1.831667907199095,5.132737211218156,3.137167224456228,0,True,G1
2026-03-17 22:33:00,OG_LAB_101,22.012210996147253,39.4465201495162,0.07009444745033924,8.787021403221583,4.626267475030083,5.224268684168381,3.185357510654458,0,True,G1
2026-03-17 22:48:00,OG_LAB_101,22.04313915516106,40.761388113015805,0.05664524524634023,9.380782123105949,6.612002009884273,5.321985164617401,3.2542325315907528,0,True,G1
2026-03-17 23:03:00,OG_LAB_101,21.81858371470376,36.54065748685491,0.0796497723233628,5.298407175095525,1.6813119808603783,5.377176906024646,3.2717461980580484,0,True,G1
2026-03-17 23:18:00,OG_LAB_101,21.794764536247932,37.37585833034602,0.07274444275203572,7.639870341246116,4.757644699954813,5.456758888745959,3.321304997015911,0,True,G1
2026-03-17 23:33:00,OG_LAB_101,21.801072179939986,37.98360002602749,0.06873274344930339,9.197163700153887,4.521275674548119,5.552562677289229,3.3684016186257875,0,True,G1
2026-03-17 23:48:00,OG_LAB_101,21.225533359159275,40.78902036658991,0.07402379516447863,9.701523693551815,5.8967267008089115,5.653620215763727,3.429825855092547,0,True,G1
2026-03-18 00:03:00,OG_LAB_101,21.4260362556566,39.344792528201864,0.06289475162774803,8.037094585269303,5.780429594433031,5.737339951026949,3.490038663367891,0,True,G1
2026-03-18 00:18:00,OG_LAB_101,21.31950377158553,39.922219823036144,0.07926902966907694,7.4751444137741325,3.42017121016164,5.815206038670429,3.525665446807075,0,True,G1
2026-03-18 00:33:00,OG_LAB_101,21.211128965492136,37.654683775857116,0.07108362637897578,6.529009395739895,1.4446048643827254,5.883216553209387,3.540713414144395,0,True,G1
2026-03-18 00:48:00,OG_LAB_101,21.23321343058348,37.72646653163947,0.07268666492048256,8.182410055839187,3.074955621887552,5.968449991291045,3.5727442018723905,0,True,G1
2026-03-18 01:03:00,OG_LAB_101,21.59582213686446,39.679712302760926,0.07187076898141667,8.495771808852815,5.817683832479538,6.056947614299929,3.6333450751273855,0,True,G1
2026-03-18 01:18:00,OG_LAB_101,20.97029253372115,39.30977471775233,0.07226859346147453,8.962927441526613,3.524106525611937,6.150311441815831,3.6700545181025097,0,True,G1
2026-03-18 01:33:00,OG_LAB_101,21.35505412214005,40.020507646998546,0.08087051319350336,8.392946567580383,3.4345973110570505,6.2377379685614605,3.7058315734260208,0,True,G1
2026-03-18 01:48:00,OG_LAB_101,20.667110760639872,39.28313411033992,0.07920203871624551,9.13018726039638,1.5065146263569926,6.332844085857256,3.7215244341172395,0,True,G1
2026-03-18 02:03:00,OG_LAB_101,20.94293741015945,40.01194614050691,0.08255118654316605,8.280890702908732,7.062505239289312,6.419103364012555,3.795092197026503,0,True,G1
2026-03-18 02:18:00,OG_LAB_101,21.01886320181589,40.06053981732679,0.07956785037811698,9.374916861869774,5.722729160203448,6.516758747990365,3.8547039591119554,0,True,G1
2026-03-18 02:33:00,OG_LAB_101,21.081357117014917,41.01870506407953,0.08368136277153844,9.795113144080528,5.882880580627969,6.618791176574537,3.9159839651601636,0,True,G1
2026-03-18 02:48:00,OG_LAB_101,21.076755668359667,41.28942655662118,0.07906803827328265,7.431833343669576,6.309748962167262,6.696206107237762,3.981710516849406,0,True,G1
2026-03-18 03:03:00,OG_LAB_101,21.066546570882192,38.63283877129898,0.09593171797249297,4.793420609649184,4.750229944359498,6.746137571921608,4.031192078769817,0,True,G1
2026-03-18 03:18:00,OG_LAB_101,20.76734368952719,38.15457275764632,0.0741070068747729,9.891443161862943,3.596538310238354,6.849173438191014,4.068656019501467,0,True,G1
2026-03-18 03:33:00,OG_LAB_101,20.719887781991023,42.34576475235118,0.09202642575278772,9.209279672917134,4.7682676241746,6.945103434783901,4.118325473919953,0,True,G1
2026-03-18 03:48:00,OG_LAB_101,21.021587399414003,42.877829034113944,0.09359535711559834,6.444094025261638,4.529600278681777,7.01222941421371,4.165508810156221,0,True,G1
2026-03-18 04:03:00,OG_LAB_101,20.759652594852984,40.55189063312207,0.08117899830722923,7.259056703666146,8.551567348190595,7.087844588210232,4.254587636699873,0,True,G1
2026-03-18 04:18:00,OG_LAB_101,20.4944081114689,39.882718032866784,0.10054468843735657,8.999779137727351,5.0113032483999636,7.181592287561559,4.30678871220404,0,True,G1
2026-03-18 04:33:00,OG_LAB_101,20.52872722523993,42.58360063623078,0.09398838514379215,8.449182532275122,4.357839783411026,7.269604605606092,4.352182876614571,0,True,G1
2026-03-18 04:48:00,OG_LAB_101,20.58532645302598,43.94285934476059,0.09465435079976765,8.572882548332384,6.151915803235557,7.358905465484554,4.416265332898275,0,True,G1
2026-03-18 05:03:00,OG_LAB_101,20.935705338014724,45.353371551388015,0.08976992241170904,12.022620191555925,4.427966175283766,7.484141092479928,4.462389980557481,0,True,G1
2026-03-18 05:18:00,OG_LAB_101,20.866029107481886,44.193943761941995,0.08903158853513396,7.947852863280927,7.860450704471195,7.5669312264724375,4.544269675395723,0,True,G1
2026-03-18 05:33:00,OG_LAB_101,21.018025797964675,43.51255988559082,0.08976739289388652,8.086399272435072,4.409332420492747,7.65116455222697,4.590200221442522,0,True,G1
2026-03-18 05:48:00,OG_LAB_101,20.775145647749568,43.27555577103695,0.09400872400535187,9.447431196191076,6.023619345242368,7.74957529385396,4.652946256288797,0,True,G1
2026-03-18 06:03:00,OG_LAB_101,20.945918698248157,44.75254157039359,0.10066439901391214,10.166772655411487,7.247359824765448,7.855479175681163,4.728439587796771,0,True,G1
2026-03-18 06:18:00,OG_LAB_101,21.092870428332116,44.77228837758936,0.09388442004657979,10.425632077374987,6.312286134410533,7.964079509820485,4.794192568363547,0,True,G1
2026-03-18 06:33:00,OG_LAB_101,20.907872523514502,44.30536783647884,0.08781232964997614,10.94261765570246,5.793888130084923,8.078065110400718,4.854545569718598,0,True,G1
2026-03-18 06:48:00,OG_LAB_101,21.135487446199352,48.37175791512712,0.09865513916843661,11.184960526991475,6.772870951217591,8.194575115890213,4.925096308793782,0,True,G1
2026-03-18 07:03:00,OG_LAB_101,20.91491627055178,48.441344345754445,0.09960436444741091,11.61648735769688,6.6709868075679415,8.31558019253289,4.994585754705947,0,True,G1
2026-03-18 07:18:00,OG_LAB_101,21.038528903128864,48.042728686091856,0.09831401846984587,10.379455241771684,5.792376154209439,8.42369951796801,5.054923006312296,0,True,G1
2026-03-18 07:33:00,OG_LAB_101,21.08967211193218,45.947586041496606,0.09910605274535475,10.1236037053892,5.353999282861325,8.529153723232481,5.110693832175435,0,True,G1
2026-03-18 07:48:00,OG_LAB_101,20.95342091704628,48.44297638483084,0.09319182752584641,11.124314747824792,9.046777185370843,8.645032001855656,5.204931094523047,0,True,G1
2026-03-18 08:03:00,OG_LAB_101,21.419681680630756,48.53850179923685,0.08936434793880443,11.402325192646257,6.758587825898938,8.763806222612388,5.275333051042828,0,True,G1
2026-03-18 08:18:00,OG_LAB_101,21.255523058805547,48.64413613528373,0.08978604097161505,12.25726671176851,5.761034052737196,8.89148608419331,5.335343822425506,0,True,G1
2026-03-18 08:33:00,OG_LAB_101,21.439255096024873,49.94148029266607,0.08517512892341873,12.455275485951338,6.610593864396264,9.02122853717197,5.404204175179634,0,True,G1
2026-03-18 08:48:00,OG_LAB_101,21.6221266289259,49.51838926260939,0.09633812641733269,11.421474359569642,8.798675646069082,9.140202228417486,5.495857046492854,0,True,G1
2026-03-18 09:03:00,OG_LAB_101,21.6865180195208,49.941939365338364,0.09428039391898466,10.319546514990716,8.313107593624927,9.247697504615306,5.58245191725978,0,True,G1
2026-03-18 09:18:00,OG_LAB_101,21.813447355490894,50.098828694837096,0.09194251737931973,11.727862510174482,8.218715378851295,9.369862739096291,5.668063535789481,0,True,G1
2026-03-18 09:33:00,OG_LAB_101,21.706005479668054,50.00554854673459,0.07658764338632083,11.727344031751084,7.124434630659326,9.492022572760366,5.742276396525516,0,True,G1
2026-03-18 09:48:00,OG_LAB_101,21.705095182152075,47.69863986182771,0.0865150379936496,11.132523480007865,7.577191603293652,9.607986359010448,5.821205475726491,0,True,G1
2026-03-18 10:03:00,OG_LAB_101,21.865426984416175,50.16097164452012,0.10034162757737997,14.861262664117378,6.3433600021727,9.762791178428337,5.88728214241579,0,True,G1
2026-03-18 10:18:00,OG_LAB_101,21.55796600343934,49.59317875619205,0.08918816022400207,10.676332754442488,6.854831734708097,9.87400297795378,5.958686639652333,0,True,G1
2026-03-18 10:33:00,OG_LAB_101,21.69414494217713,48.902255977007776,0.09484237754966555,11.796646185418943,8.439425743704255,9.996884709051892,6.046597324482586,0,True,G1
2026-03-18 10:48:00,OG_LAB_101,21.802352193011135,52.61041445896434,0.08378333347744232,14.205126335215553,9.52437713240069,10.14485477504372,6.1458095862784266,0,True,G1
2026-03-18 11:03:00,OG_LAB_101,21.958296023349213,52.79725150776163,0.10015636593916187,12.630828189463639,6.6269601957040924,10.2764259020173,6.214840421650345,0,True,G1
2026-03-18 11:18:00,OG_LAB_101,22.37056993385129,52.45923996212473,0.09000730596547522,16.027059588624304,6.847024941502377,10.443374439398802,6.286163598124328,0,True,G1
2026-03-18 11:33:00,OG_LAB_101,22.13312202097485,51.215192343925246,0.09191249987369626,11.475958145970253,7.890340297992648,10.562915670085992,6.368354642895085,0,True,G1
2026-03-18 11:48:00,OG_LAB_101,22.33399023110591,52.58514441861767,0.10338416264681087,12.887043646722999,10.610597561974974,10.69715570807269,6.478881700832324,0,True,G1
2026-03-18 12:03:00,OG_LAB_101,22.809057443886303,51.00877566802348,0.09774497240210153,10.756647793154432,4.764688299672885,10.809204122584717,6.528513870620583,0,True,G1
2026-03-18 12:18:00,OG_LAB_101,22.482103438329453,51.24191759779466,0.08598676105371664,11.624111198934948,8.234882254112659,10.93028861424029,6.614293894100923,0,True,G1
2026-03-18 12:33:00,OG_LAB_101,22.812544087361562,49.66495747663703,0.0834131438588235,12.03018178310099,5.329150190807301,11.055603007814259,6.669805875255165,0,True,G1
2026-03-18 12:48:00,OG_LAB_101,22.476684185919744,51.40647998343451,0.08413564792010965,13.500231047495935,6.93455388491409,11.19623041455901,6.742040811556354,0,True,G1
2026-03-18 13:03:00,OG_LAB_101,22.713658763943567,50.93012727141562,0.08823868681964962,12.512415255310518,7.165702674222635,11.326568073468493,6.816683547746173,0,True,G1
2026-03-18 13:18:00,OG_LAB_101,22.59390270533393,49.19697193916884,0.08361615331654675,13.36173082933935,6.609665121606053,11.465752769607445,6.885534226096236,0,True,G1
2026-03-18 13:33:00,OG_LAB_101,22.79596474474577,50.57654240145849,0.08092604560624626,11.861906506926172,6.889716329124408,11.589314295721259,6.957302104524615,0,True,G1
2026-03-18 13:48:00,OG_LAB_101,23.920545500725083,56.858355134237634,0.08487016041151878,13.747373217344444,9.585941876593552,11.732516100068597,7.057155665739131,0,True,G1
2026-03-18 14:03:00,OG_LAB_101,24.931746441766723,71.86600946217182,0.06187505452323927,23.911120033741682,13.537954691171134,11.98159026708674,7.1981760271054975,1,True,G1
2026-03-18 14:18:00,OG_LAB_101,26.283943422512216,77.0517387200549,0.06911159813473226,22.28284132236645,13.682065990050628,12.213703197528057,7.340697547835192,1,True,G1
2026-03-18 14:33:00,OG_LAB_101,26.275877001322954,75.7778299710116,0.05487697356897646,20.33656464816436,16.819883124683965,12.425542412613103,7.515904663717317,1,True,G1
2026-03-18 14:48:00,OG_LAB_101,26.110826935675284,75.82700779475294,0.06406546172005428,20.2681376990048,16.68619908374085,12.636668846977736,7.689719237506284,1,True,G1
2026-03-18 15:03:00,OG_LAB_101,25.93628709476446,75.3258493304354,0.05452527170376684,19.820627100991334,16.766515635365604,12.843133712613062,7.864370442041342,1,True,G1
2026-03-18 15:18:00,OG_LAB_101,26.32575758923641,74.75468783546945,0.05719785615767957,22.438681109446247,13.012120434793394,13.076869974169794,7.9999133632371064,1,True,G1
2026-03-18 15:33:00,OG_LAB_101,26.201553751846067,73.40689672924415,0.04612621397102261,20.138457648391,15.48374669003531,13.286645574673868,8.161202391258307,1,True,G1
2026-03-18 15:48:00,OG_LAB_101,26.39965331706474,74.21565846595152,0.04442421434474178,21.195405869796037,16.318627134895117,13.507431052484243,8.331188090580131,1,True,G1
2026-03-18 16:03:00,OG_LAB_101,26.35916309635295,73.17752347675837,0.0514009666786059,20.45879165277299,13.371556172557643,13.720543465533963,8.470475134044273,1,True,G1
2026-03-18 16:18:00,OG_LAB_101,26.743338319098914,72.23458047385016,0.053696954772309916,21.32444538601915,14.646774044295812,13.942673104971663,8.623045697005688,1,True,G1
2026-03-18 16:33:00,OG_LAB_101,26.301322707057608,73.99818696771437,0.04716077765742131,19.61742578404955,15.030893036996321,14.14702129022218,8.7796174994744,1,True,G1
2026-03-18 16:48:00,OG_LAB_101,25.317978760793306,67.03077384973953,0.04465513479932169,16.786989101465913,15.871640647878484,14.321885760029115,8.944947089556468,1,True,G1
2026-03-18 17:03:00,OG_LAB_101,24.01651044651067,51.122062772211336,0.05597033103559494,12.928844794340073,11.07243669828586,14.456561226636824,9.06028497183028,0,True,G1
2026-03-18 17:18:00,OG_LAB_101,23.220952273328272,46.278391759585595,0.061102236102436536,11.673325391541828,4.151372326788169,14.578158366132051,9.103528433567657,0,True,G1
2026-03-18 17:33:00,OG_LAB_101,23.473895705069296,47.23622174158627,0.05837042146623955,11.658942678012327,10.716408501542116,14.69960568569468,9.215157688792054,0,True,G1
2026-03-18 17:48:00,OG_LAB_101,23.322740416149163,46.92375596973681,0.06899137172924777,9.697056768302852,5.387154506230595,14.800616693697835,9.271273881565289,0,True,G1
2026-03-18 18:03:00,OG_LAB_101,23.17777988180614,46.49220419107349,0.07449298216653939,11.698805334558832,8.035661034790795,14.922479249266155,9.354978684011027,0,True,G1
2026-03-18 18:18:00,OG_LAB_101,23.40846396011274,44.91528982603009,0.06712297053903989,9.12176151880762,7.64285773864378,15.017497598420402,9.434591785455233,0,True,G1
2026-03-18 18:33:00,OG_LAB_101,22.732581173915158,43.46249628308361,0.05315652006717303,9.060293985006822,4.377061108272783,15.111875660764223,9.48018617199974,0,True,G1
2026-03-18 18:48:00,OG_LAB_101,22.820598242954485,42.78631027307916,0.06514686044386597,8.05316384260467,6.284414012839578,15.195762784124689,9.54564881796682,0,True,G1
2026-03-18 19:03:00,OG_LAB_101,22.703843277654894,44.11438362243255,0.06494574605116221,11.878730300427883,5.77441430436009,15.319499558087479,9.605798966970571,0,True,G1
2026-03-18 19:18:00,OG_LAB_101,22.78078382093814,43.77566577541287,0.07818993120219347,10.605798864184258,6.527405076839008,15.429976629589397,9.67379276985431,0,True,G1
2026-03-18 19:33:00,OG_LAB_101,22.48830611809471,44.49219081505853,0.056624113216277805,11.049331979641037,6.472786716455976,15.545073837710659,9.74121763148406,0,True,G1
2026-03-18 19:48:00,OG_LAB_101,22.91201379524781,43.9030223847364,0.06283853807761157,11.765773613059903,7.700926893629131,15.667633979513365,9.821435619959363,0,True,G1
2026-03-18 20:03:00,OG_LAB_101,22.643858267454075,42.07037550432323,0.07529683314167948,13.301551962567387,5.325810859232729,15.806191812456776,9.876912816409703,0,True,G1
2026-03-18 20:18:00,OG_LAB_101,22.278826868865163,40.393871559128094,0.06770466849261955,5.9938660174273775,4.525154262161838,15.868627916804977,9.92404983997389,0,True,G1
2026-03-18 20:33:00,OG_LAB_101,22.320004512979963,41.17519011137338,0.06839197002693267,7.718648388380225,6.648222366103437,15.949030504183938,9.993302156287466,0,True,G1
2026-03-18 20:48:00,OG_LAB_101,22.568495892599564,41.50473354259678,0.06577107187408628,8.068620922566017,6.013986386385493,16.033078638794,10.055947847812316,0,True,G1
2026-03-18 21:03:00,OG_LAB_101,22.621799839021037,40.70357782375956,0.06719857461359936,7.423383896500297,5.990123479852022,16.110405554382545,10.118344967394108,0,True,G1
2026-03-18 21:18:00,OG_LAB_101,22.825460484668604,39.97198591551637,0.07008321357517323,6.808858474896571,3.6573110400691218,16.18133116349605,10.15644195739483,0,True,G1
2026-03-18 21:33:00,OG_LAB_101,22.96968499589144,40.70686292083183,0.060821725754252154,8.355636516828383,3.4124465284901904,16.26836904387968,10.191988275399936,0,True,G1
2026-03-18 21:48:00,OG_LAB_101,22.29277148694357,39.55627749282254,0.07126940866163461,6.397980364569652,3.638423843011065,16.335014672677282,10.229888523764634,0,True,G1
2026-03-18 22:03:00,OG_LAB_101,21.87795149615864,39.1856943479021,0.05814539822972581,8.720047914007838,3.568695166899203,16.425848505114864,10.267062431753168,0,True,G1
2026-03-18 22:18:00,OG_LAB_101,21.525382625035217,40.113134294353124,0.06879429161260836,8.463643595818032,5.821797902635087,16.514011459237967,10.327706159905617,0,True,G1
2026-03-18 22:33:00,OG_LAB_101,22.022798815403853,39.07954377766916,0.06839361829599346,8.790483805010076,5.829174810101923,16.60557899887349,10.388426730844179,0,True,G1
2026-03-18 22:48:00,OG_LAB_101,21.68509403714933,39.700690750970665,0.06417479541355349,9.071544418306418,4.34529716358056,16.70007425323085,10.43369024296481,0,True,G1
2026-03-18 23:03:00,OG_LAB_101,21.702678995583305,39.60538772872376,0.06833975530303964,9.132533241203522,6.6519513280293525,16.795204807826718,10.502981402631782,0,True,G1
2026-03-18 23:18:00,OG_LAB_101,21.578472648787987,37.80450995692013,0.0653932871582034,7.063023445690819,6.0478788792598115,16.868777968719332,10.565980140957405,0,True,G1
2026-03-18 23:33:00,OG_LAB_101,21.61577319299881,38.51357440766331,0.06339753454403446,11.079957587544154,4.594713593841011,16.984194193589584,10.61384174089325,0,True,G1
2026-03-18 23:48:00,OG_LAB_101,21.83108601131367,40.760938054425274,0.0684488276547974,8.993075942819518,3.622010547793457,17.077872067993955,10.651571017432765,0,True,G1
2026-03-19 00:03:00,OG_LAB_101,21.540449003769236,37.61119273341757,0.06472973638920491,4.766669411390037,6.305917007537624,17.1275248743626,10.717257652927948,0,True,G1
2026-03-19 00:18:00,OG_LAB_101,21.39432084772652,36.461453795718036,0.0741106300031205,5.530163317632662,3.4003663577315812,17.185130742254607,10.752678135820986,0,True,G1
2026-03-19 00:33:00,OG_LAB_101,21.115902748392344,36.78866269491758,0.06612702206704019,4.6110254147463365,3.8502300509768106,17.233162256991548,10.792784698851994,0,True,G1
2026-03-19 00:48:00,OG_LAB_101,20.897323664148843,39.1048415178561,0.07818294414871947,7.89628703832387,3.699067846881907,17.315415246974087,10.831316655590348,0,True,G1
2026-03-19 01:03:00,OG_LAB_101,21.120322323990603,39.17943657633291,0.06773182826363668,7.856938812392126,3.0204499076134796,17.39725835960317,10.86277967546132,0,True,G1
2026-03-19 01:18:00,OG_LAB_101,21.165184189291132,39.09871249411965,0.072354732384462,7.256868772622439,2.0805662896186083,17.47285074265132,10.884452240978181,0,True,G1
2026-03-19 01:33:00,OG_LAB_101,21.546970496297266,40.819048859075785,0.0729548690744418,11.601355480087774,5.757999400714465,17.5936981955689,10.94443140140229,0,True,G1
2026-03-19 01:48:00,OG_LAB_101,21.102265390981156,36.300937979730534,0.0856174779888692,7.639574099433116,2.1295765061761363,17.673277092437996,10.966614490008292,0,True,G1
2026-03-19 02:03:00,OG_LAB_101,21.259167300001568,40.153294318078345,0.08062243736844733,9.32606468907568,9.102156279144394,17.770423599615867,11.061428617916045,0,True,G1
2026-03-19 02:18:00,OG_LAB_101,20.85997152254129,41.74452275760494,0.07835021569976404,7.39256786665471,3.360921336083447,17.84742951489352,11.096438215166915,0,True,G1
2026-03-19 02:33:00,OG_LAB_101,20.656277253548602,38.73204727930756,0.08359448055149368,6.1568676244270915,2.1405163803503386,17.91156355264797,11.118735260795564,0,True,G1
2026-03-19 02:48:00,OG_LAB_101,20.674433266273613,39.86524880413994,0.06893797665285471,8.284744271562042,5.288159974647191,17.99786297214341,11.173820260531473,0,True,G1
2026-03-19 03:03:00,OG_LAB_101,20.70208897894563,39.673214863894756,0.08229452538619025,8.263768725522871,6.616979393193951,18.083943896367604,11.242747129210576,0,True,G1
